Unnamed: 0,resp_id,any_missing,party_lean,gender,highest_edu,trust_gov_dc_V241229,trust_court_system_V241230,corrupt_officials_V241233,trust_people_V241234,trust_election_officials_V241315,trust_judiciary_V242419,trust_gov_V242418,trust_congress_V242417,trust_news_media_V241335,trust_social_media_V242422,trust_parties_V242421,trust_scientists_V242420,x,y
869,141159,False,Strong Rep,Female,Bachelors,4,4,4,3,1,2,2,2,1,4,2,2,-14.529968,-68.137886
870,141160,False,Strong Rep,Female,Some college,5,5,3,3,1,2,3,3,1,3,3,4,62.652794,-47.443764
871,141162,False,Not strong Dem,Male,Some college,4,5,2,3,1,3,1,3,3,3,3,3,33.014366,28.235817
872,141164,False,Strong Dem,Female,Bachelors,3,3,3,5,2,2,2,2,3,2,2,2,-44.288113,-32.88784
873,141165,False,Strong Rep,Male,Bachelors,5,4,2,4,4,3,2,3,1,3,2,3,26.796846,-62.027405
874,141166,False,Not strong Dem,Male,HS,3,4,3,4,4,3,3,3,3,3,3,3,41.817177,13.259942
875,141167,False,Lean Dem,Male,Bachelors,4,2,3,2,5,2,3,3,2,2,3,2,7.4283576,5.974327
876,141168,False,Not strong Dem,Male,Advanced Degree,5,5,2,5,3,2,2,3,3,2,3,1,12.55079,18.94587
877,141169,False,Strong Rep,Male,HS,4,4,3,4,1,3,3,3,2,3,3,2,44.28156,-5.862617
878,141170,False,Strong Rep,Male,Bachelors,2,2,4,2,4,1,2,2,3,2,2,1,-81.805115,-3.1904984
879,141171,False,Lean Dem,Male,Bachelors,5,4,3,2,4,2,3,3,1,4,4,2,38.09156,-22.212194
880,141172,False,Strong Rep,Female,Advanced Degree,4,4,2,4,3,2,2,2,1,4,2,2,-11.261712,-64.76897
881,141173,False,Strong Rep,Male,Some college,4,2,4,2,5,2,2,4,5,4,2,4,-6.0119843,-2.3486743
882,141175,False,Not strong Dem,Female,Some college,4,4,2,3,3,3,3,3,3,3,3,2,79.130165,30.351768
883,141176,False,Strong Rep,Male,Some college,4,4,4,2,5,4,3,3,1,4,3,3,30.144905,-15.634566
884,141178,False,Independent,Female,Bachelors,3,2,3,2,5,2,2,2,3,2,2,1,-85.19865,-12.682954
885,141180,False,Lean Dem,Female,Advanced Degree,5,5,3,4,4,4,4,3,2,4,4,2,68.64313,39.89944
886,141183,False,Strong Rep,Male,Bachelors,4,3,3,3,1,2,3,2,3,3,3,1,21.57091,-45.038548
887,141184,False,Lean Rep,Male,HS,4,4,3,3,3,3,4,3,1,4,3,2,53.486557,3.615534
888,141186,False,Strong Dem,Male,Advanced Degree,3,4,4,2,5,2,2,2,3,2,2,1,-67.74853,4.903947
889,141191,False,Not strong Rep,Female,Bachelors,4,3,2,2,3,2,3,2,2,3,3,2,15.542965,-27.123806
890,141192,False,Strong Dem,Female,Some college,3,3,3,2,5,3,3,3,3,1,3,1,12.336779,76.49992
891,141194,False,Lean Rep,Male,Bachelors,4,2,4,2,4,2,2,2,2,2,2,2,-50.32109,-63.383205
892,141195,False,Not strong Dem,Female,Advanced Degree,4,4,3,2,5,3,2,3,2,2,3,1,5.666276,64.12467
893,141196,False,Strong Rep,Male,Some college,3,3,3,3,3,3,4,4,3,2,4,2,47.61311,65.87234
894,141197,False,Lean Dem,Female,Advanced Degree,4,4,3,2,5,2,3,3,3,3,3,1,1.4283434,32.132835
895,141198,False,Independent,Female,HS,4,4,4,4,3,2,2,3,2,3,3,2,1.8526126,-37.732674
896,141199,False,Lean Rep,Male,Some college,3,3,3,4,2,3,3,3,2,3,3,3,43.62924,10.450731
897,141200,False,Not strong Rep,Male,Bachelors,4,4,3,2,1,2,3,3,3,4,3,1,43.951443,-42.611675
898,141203,False,Independent,Male,Some college,5,5,1,4,1,4,4,4,1,4,4,2,69.27976,22.974848
899,141205,False,Lean Rep,Male,Bachelors,4,2,3,2,4,2,3,3,2,4,3,1,1.823917,20.959455
900,141206,False,Strong Dem,Male,Bachelors,2,2,3,3,3,2,2,2,4,2,2,2,-54.60971,-35.457397
901,141207,False,Strong Dem,Female,Bachelors,2,3,4,2,5,2,2,2,5,1,2,1,-76.22018,11.61892
902,141208,False,Lean Dem,Female,Bachelors,2,4,4,2,5,2,3,2,3,2,2,2,-69.80338,8.100135
903,141209,False,Not strong Rep,Female,Some college,4,2,4,2,4,1,2,2,3,2,2,1,-80.29082,-4.7243953
904,141210,False,Lean Dem,Female,Some college,3,4,2,3,4,3,4,3,1,4,4,1,56.57508,40.995693
905,141212,False,Strong Dem,Male,Bachelors,4,4,2,4,5,3,3,3,3,2,3,1,21.780846,50.741272
906,141214,False,Strong Dem,Female,Bachelors,3,5,3,3,5,3,2,1,3,2,1,1,-62.181217,14.973525
907,141215,False,Strong Dem,Male,Some college,2,3,4,2,5,2,2,2,4,2,2,1,-90.4417,4.413208
908,141216,False,Strong Dem,Female,Advanced Degree,4,3,4,2,4,2,2,3,3,2,2,2,-32.465836,37.58195
909,141217,False,Strong Dem,Male,Advanced Degree,3,2,4,3,3,2,3,3,3,3,3,1,6.0924854,24.552395
910,141218,False,Lean Rep,Male,Some college,4,4,2,4,2,3,3,3,1,2,3,2,55.29466,22.789337
911,141220,False,Not strong Dem,Female,Some college,4,2,2,4,5,2,3,3,3,3,3,2,0.4144267,16.987133
912,141221,False,Not strong Rep,Male,HS,4,4,3,3,1,2,3,3,4,3,4,4,65.80129,-31.836838
913,141222,False,Lean Dem,Female,Some college,4,4,3,2,5,3,4,4,1,3,4,1,49.579716,59.768814
914,141224,False,Strong Dem,Female,HS,4,3,4,4,5,1,3,2,4,2,2,1,-65.73784,-13.515366
915,141225,False,Strong Rep,Female,Some college,5,5,2,3,1,4,4,4,1,4,3,2,72.41009,9.422964
916,141226,False,Strong Dem,Male,HS,3,3,3,3,3,2,3,3,3,2,3,2,-4.5774145,7.137504
917,141228,False,Strong Dem,Male,Advanced Degree,4,4,3,2,5,3,3,3,4,2,3,2,26.130882,68.29081
918,141229,False,Strong Dem,Female,HS,3,3,3,3,4,3,2,3,4,1,2,1,-66.95951,36.71061
919,141230,False,Strong Dem,Male,Advanced Degree,3,2,4,2,5,2,2,3,3,1,3,1,-30.13271,65.506485
920,141231,False,Not strong Rep,Female,HS,5,5,2,3,1,3,4,3,1,4,3,3,66.890976,-17.25819
921,141233,False,Strong Rep,Female,Some college,3,3,4,5,3,3,3,3,1,3,3,3,41.155983,8.881249
922,141234,False,Lean Dem,Male,Advanced Degree,4,2,3,2,5,2,3,3,5,1,4,1,-10.359867,31.53058
923,141235,False,Strong Rep,Male,HS,4,4,3,2,3,2,3,3,1,3,2,4,17.496742,-61.97582
924,141236,False,Strong Dem,Male,Some college,4,3,3,3,4,2,3,3,2,4,3,1,2.1335955,20.89243
925,141237,False,Strong Dem,Female,Some college,4,4,2,2,3,3,4,3,3,3,3,1,51.818443,44.995422
926,141238,False,Not strong Dem,Female,Some college,3,3,3,2,2,3,4,3,3,2,3,2,40.252277,30.480371
927,141239,False,Lean Rep,Male,HS,5,4,3,3,3,3,3,3,1,4,3,2,58.977932,2.413301
928,141240,False,Not strong Dem,Female,Bachelors,4,4,2,2,4,3,3,3,2,2,4,1,50.858818,49.740543
929,141241,False,Lean Rep,Male,Bachelors,3,2,3,2,3,2,2,2,2,3,3,2,-22.769804,-7.399496
930,141242,False,Strong Rep,Female,HS,4,3,3,4,3,2,2,3,2,3,3,2,2.2108197,-36.31513
931,141244,False,Not strong Rep,Female,Advanced Degree,4,4,2,4,5,1,4,4,1,4,4,3,49.08241,-22.789793
932,141245,False,Not strong Rep,Male,Bachelors,4,3,3,2,4,2,3,2,2,4,3,2,13.351749,-29.656813
933,141246,False,Strong Dem,Female,Advanced Degree,3,4,4,2,5,4,3,3,4,3,4,1,27.531578,80.86833
934,141247,False,Strong Rep,Male,Some college,5,3,3,2,1,1,2,2,1,2,2,2,-3.1113095,-71.75568
935,141248,False,Lean Rep,Female,Some college,5,4,2,4,2,3,3,3,1,4,4,3,74.95896,-19.59923
936,141249,False,Strong Dem,Male,Advanced Degree,4,3,3,4,4,2,3,4,3,2,3,1,7.9945545,39.59067
937,141250,False,Lean Dem,Male,Advanced Degree,4,3,4,3,4,2,2,2,3,3,2,1,-64.553314,-11.177391
938,141251,False,Strong Dem,Female,<HS,4,4,2,4,5,3,3,4,4,2,3,1,22.630842,50.939163
939,141252,False,Lean Dem,Female,Advanced Degree,4,3,2,2,3,4,3,4,3,4,4,1,45.009308,50.193314
940,141253,False,Not strong Dem,Female,Bachelors,3,2,3,2,5,2,2,2,2,3,2,1,-86.6101,-10.058486
941,141255,False,Strong Rep,Male,HS,3,3,2,3,3,2,2,3,3,2,2,2,-44.15325,-37.375786
942,141256,False,Strong Rep,Female,Some college,3,2,4,4,3,2,2,2,3,2,2,2,-48.588017,-30.250658
943,141257,False,Strong Dem,Female,Advanced Degree,2,2,4,2,5,2,2,2,5,1,3,1,-50.89449,32.63527
944,141258,False,Strong Dem,Female,HS,3,2,3,2,4,2,1,3,3,1,2,1,-78.988014,23.708218
945,141260,False,Strong Rep,Female,Advanced Degree,3,3,4,2,4,2,2,2,2,3,2,3,-37.801647,-75.546844
946,141261,False,Independent,Female,Advanced Degree,3,2,3,2,4,3,3,3,3,2,3,1,11.825947,74.2747
947,141262,False,Lean Dem,Male,Advanced Degree,4,5,2,2,3,4,3,3,2,2,3,1,26.406424,56.84194
948,141263,False,Strong Rep,Male,Bachelors,2,2,2,4,3,2,2,2,3,2,2,2,-46.758392,-35.955353
949,141264,False,Lean Dem,Male,Some college,5,5,2,2,5,4,4,4,4,3,4,2,56.677856,55.679504
950,141265,False,Strong Dem,Male,Bachelors,2,2,4,2,5,1,2,3,5,1,2,1,-81.97008,20.696905
951,141266,False,Not strong Dem,Male,Advanced Degree,5,5,3,4,5,3,3,3,3,1,3,1,21.952446,54.92726
952,141267,False,Lean Dem,Male,Advanced Degree,4,3,4,2,5,2,2,3,3,2,3,1,-26.66115,60.206116
953,141268,False,Strong Dem,Female,Bachelors,2,2,4,2,5,2,2,2,5,1,2,1,-78.67547,11.440097
954,141269,False,Strong Rep,Female,Some college,4,3,3,2,3,2,3,2,1,4,2,3,-11.432451,-80.59897
955,141270,False,Strong Rep,Female,Advanced Degree,3,2,3,3,1,3,4,3,3,4,4,3,46.81491,20.070192
956,141271,False,Strong Rep,Female,Some college,4,2,2,2,4,3,3,3,1,3,2,2,19.687122,-1.449001
957,141272,False,Independent,Other,Some college,5,5,2,5,1,4,4,4,1,3,4,4,85.87446,1.438609
958,141274,False,Lean Dem,Female,Some college,5,4,3,3,5,3,4,4,2,3,4,2,51.82974,60.65736
959,141275,False,Lean Dem,Other,Some college,4,4,4,4,3,4,4,4,5,4,4,4,34.25915,8.286521
960,141277,False,Not strong Rep,Male,Bachelors,4,4,2,2,4,2,3,2,2,2,3,1,-31.14629,21.33274
961,141278,False,Strong Rep,Male,Bachelors,3,3,2,2,3,2,3,3,2,2,3,1,-11.688873,25.901747
962,141281,False,Strong Dem,Male,Some college,4,4,4,4,4,3,2,3,3,2,3,2,10.009356,47.002697
963,141282,False,Strong Rep,Female,Some college,4,2,3,3,3,2,2,2,1,3,3,3,-16.574577,-19.997995
964,141285,False,Not strong Rep,Male,Bachelors,4,4,3,2,4,2,2,3,1,3,3,2,-3.9907787,-25.560547
965,141286,False,Strong Dem,Female,Some college,4,3,3,3,3,2,2,2,3,3,2,1,-34.05579,-45.750896
966,141287,False,Lean Rep,Female,Bachelors,5,4,2,4,2,2,4,3,1,4,3,2,57.322884,-35.235317
967,141288,False,Not strong Rep,Female,Advanced Degree,3,2,3,2,4,2,2,2,3,2,2,1,-84.837074,-12.985723
968,141290,False,Strong Dem,Male,<HS,4,4,3,4,4,3,2,3,2,2,3,2,9.035536,49.08166
969,141292,False,Not strong Dem,Female,<HS,4,4,3,4,3,2,2,2,3,2,2,2,-35.212975,-33.464188
970,141293,False,Lean Dem,Male,HS,4,2,2,2,4,3,3,3,3,3,3,1,45.08515,47.62194
971,141294,False,Independent,Female,Some college,5,5,1,4,1,4,3,4,1,4,4,1,67.93382,23.962378
972,141295,False,Strong Dem,Male,Bachelors,3,3,4,2,5,3,2,3,4,1,3,1,-12.289895,73.434074
973,141296,False,Not strong Rep,Female,Some college,4,4,3,2,3,2,2,2,1,3,3,2,-7.8234577,-24.663422
974,141298,False,Strong Dem,Female,Advanced Degree,2,4,4,2,4,3,2,2,3,3,2,2,-57.96667,12.764277
975,141300,False,Strong Dem,Female,Some college,2,4,3,4,4,3,3,3,1,4,3,1,6.835017,57.97507
976,141301,False,Lean Rep,Male,Some college,5,4,1,2,4,3,2,3,2,3,2,2,60.727844,-1.5624952
977,141302,False,Strong Rep,Female,Advanced Degree,4,4,3,2,5,2,3,3,2,4,2,3,32.449215,-54.51273
978,141303,False,Strong Rep,Male,Some college,4,2,2,2,4,2,3,3,1,4,3,2,28.469614,-26.809807
979,141305,False,Strong Dem,Female,Some college,3,3,4,3,5,2,2,3,3,2,2,1,-75.91771,23.023098
980,141306,False,Strong Dem,Female,Advanced Degree,3,2,3,2,5,2,2,3,3,2,3,1,-31.792439,71.344696
981,141307,False,Strong Rep,Male,Bachelors,4,4,2,3,2,3,3,3,1,2,3,2,61.271152,7.9576077
982,141308,False,Lean Rep,Female,<HS,3,3,3,3,3,2,2,2,3,2,3,3,-24.277666,-27.736208
983,141309,False,Not strong Rep,Female,Bachelors,3,4,3,4,2,2,3,3,1,3,3,3,39.422226,-7.3987713
984,141311,False,Strong Dem,Male,Some college,4,4,4,2,5,3,3,3,3,3,3,1,23.590063,73.234245
985,141312,False,Strong Dem,Male,Bachelors,2,2,3,2,5,3,2,2,3,2,3,1,-63.63969,33.15548
986,141313,False,Not strong Rep,Male,Bachelors,4,3,3,2,4,2,2,2,3,2,3,1,-36.018074,21.872404
987,141314,False,Lean Rep,Female,Some college,4,4,3,3,2,3,3,3,3,3,3,2,78.911835,40.095848
988,141316,False,Lean Dem,Female,Some college,4,4,2,4,2,4,4,4,3,4,3,2,73.14972,24.736639
989,141317,False,Not strong Dem,Female,Bachelors,4,4,2,2,5,3,4,3,5,3,3,2,57.42727,57.583866
990,141322,False,Strong Rep,Male,HS,5,4,2,2,4,2,4,4,1,4,3,3,36.85766,-31.697401
991,141323,False,Strong Dem,Female,Bachelors,4,3,4,2,5,1,1,2,3,1,2,1,-86.06825,1.6134943
992,141324,False,Strong Dem,Male,Advanced Degree,3,2,4,2,4,1,2,3,4,2,2,1,-82.09206,19.96649
993,141325,False,Strong Dem,Male,<HS,4,4,3,3,5,2,2,2,5,2,2,2,-49.172115,-3.6720748
994,141326,False,Not strong Rep,Male,<HS,4,3,3,2,1,2,2,2,1,4,3,2,6.2821827,-26.938683
995,141327,False,Not strong Dem,Female,Some college,2,2,2,4,5,1,2,4,2,2,3,1,4.756724,16.229189
996,141328,False,Strong Rep,Female,Bachelors,2,2,3,4,2,2,2,2,1,3,2,2,-28.127111,-58.236897
997,141329,False,Strong Rep,Female,Advanced Degree,4,4,4,3,3,2,2,2,3,3,2,2,-61.718204,-59.01393
998,141330,False,Lean Rep,Female,Some college,4,4,2,4,3,3,3,3,1,3,3,3,81.05705,-23.171291
999,141332,False,Lean Rep,Female,Bachelors,3,4,3,4,2,4,2,3,1,3,2,3,41.99265,-31.97341
1000,141333,False,Lean Dem,Female,Some college,4,4,3,3,3,3,3,3,3,2,3,1,21.644604,57.879143
1001,141334,False,Strong Dem,Male,Bachelors,2,2,4,2,4,2,2,4,3,3,4,1,-37.65082,70.10888
1002,141335,False,Strong Rep,Male,Some college,3,3,4,4,3,2,2,2,2,2,2,2,-45.52029,-27.53806
1003,141338,False,Strong Dem,Female,Advanced Degree,2,2,3,3,3,2,2,2,2,4,2,1,-34.00699,-53.143642
1004,141339,False,Strong Rep,Female,Some college,4,4,4,4,3,3,3,3,2,4,3,3,40.75443,0.015049577
1005,141340,False,Lean Rep,Female,Some college,5,4,2,4,5,2,3,2,3,2,3,2,-4.7352567,-36.713924
1006,141341,False,Not strong Dem,Female,Advanced Degree,4,4,3,2,5,3,3,3,1,3,3,2,67.66601,-0.08028091
1007,141342,False,Lean Dem,Male,HS,5,4,3,3,4,3,3,3,5,2,3,2,28.049679,64.97346
1008,141343,False,Strong Dem,Female,Advanced Degree,4,3,3,2,5,2,2,3,3,2,3,1,-24.865627,54.83161
1009,141344,False,Not strong Dem,Female,HS,4,4,2,5,4,4,3,4,3,3,3,2,34.860844,31.861397
1010,141348,False,Not strong Dem,Female,Advanced Degree,4,4,3,2,5,3,3,3,2,2,3,2,26.704138,67.57948
1011,141349,False,Not strong Rep,Male,Advanced Degree,4,2,4,2,5,1,3,2,1,3,4,1,-17.064684,3.0285623
1012,141350,False,Not strong Rep,Male,HS,5,3,2,2,3,2,3,3,1,3,3,2,30.30768,-34.33697
1013,141352,False,Strong Dem,Female,Some college,3,3,4,3,3,3,3,4,4,2,3,1,4.460846,79.578735
1014,141353,False,Lean Dem,Female,Some college,4,4,2,4,3,4,4,4,2,3,4,2,66.406364,36.983692
1015,141354,False,Lean Rep,Female,Bachelors,3,2,3,3,3,2,3,3,2,3,3,2,18.550049,-13.789633
1016,141355,False,Lean Rep,Female,Advanced Degree,5,3,1,2,1,2,3,3,1,4,4,2,44.799873,-31.407902
1017,141356,False,Strong Dem,Female,Some college,5,3,2,4,1,2,4,3,2,3,3,3,59.35267,-35.748756
1018,141357,False,Strong Dem,Female,Some college,3,2,4,2,5,1,3,3,2,3,3,1,-7.717917,34.569923
1019,141358,False,Not strong Dem,Female,Advanced Degree,3,3,3,3,4,2,2,2,3,2,2,1,-68.37376,-6.5738044
1020,141359,False,Strong Rep,Male,HS,5,5,1,4,1,4,4,4,1,4,4,4,83.46848,0.96907496
1021,141360,False,Strong Rep,Female,HS,3,3,2,2,3,2,2,2,1,3,2,2,-15.446903,-55.92118
1022,141361,False,Not strong Rep,Female,Bachelors,4,2,2,2,5,2,2,2,3,3,2,2,-19.475649,-14.1124735
1023,141362,False,Strong Rep,Female,HS,4,2,3,3,4,2,3,2,1,3,3,2,12.500608,-31.967175
1024,141363,False,Not strong Rep,Male,HS,4,4,3,3,3,2,2,2,2,3,3,2,-0.38570014,-45.42681
1025,141366,False,Strong Rep,Female,Bachelors,4,4,3,2,3,2,2,2,2,3,4,2,-11.1796465,-17.084593
1026,141367,False,Strong Dem,Female,Some college,2,3,4,4,5,2,3,2,3,2,3,1,-48.879154,41.868458
1027,141368,False,Not strong Dem,Male,Bachelors,3,3,3,2,4,3,3,3,3,3,3,1,14.586693,81.6954
1028,141369,False,Lean Rep,Male,Bachelors,4,3,3,2,3,2,3,3,1,4,4,2,22.3582,-17.963951
1029,141370,False,Strong Rep,Male,Bachelors,3,4,4,3,3,2,2,3,3,2,3,2,-39.29747,50.64164
1030,141371,False,Lean Rep,Female,HS,4,2,3,2,1,2,3,3,1,4,3,2,17.12078,-19.247946
1031,141373,False,Strong Dem,Female,Bachelors,4,4,3,5,5,3,3,3,3,2,3,1,20.503824,49.649277
1032,141374,False,Not strong Dem,Female,Bachelors,2,3,3,4,4,3,2,4,4,2,4,1,14.534295,51.726692
1033,141375,False,Lean Rep,Male,Bachelors,4,4,3,2,4,2,3,3,2,3,4,2,36.32775,-22.170822
1034,141376,False,Lean Dem,Male,Bachelors,2,2,4,2,4,2,2,3,2,3,3,1,-35.221695,70.07136
1035,141377,False,Lean Dem,Male,Bachelors,3,2,4,2,3,2,2,3,4,2,3,1,-33.47418,66.82169
1036,141378,False,Strong Rep,Female,Some college,5,3,3,2,5,2,4,3,1,4,4,3,37.255672,-28.524971
1037,141379,False,Strong Rep,Male,HS,3,3,1,3,2,4,4,4,2,4,4,4,45.127228,18.458532
1038,141380,False,Strong Dem,Female,Advanced Degree,2,2,4,2,5,2,3,3,3,1,3,1,-13.232085,44.05062
1039,141381,False,Strong Rep,Female,HS,2,1,2,3,1,2,2,2,1,2,2,2,-54.69704,-41.417927
1040,141382,False,Lean Rep,Female,<HS,2,3,3,3,1,3,4,3,2,3,4,3,46.970207,19.546972
1041,141384,False,Strong Dem,Female,Advanced Degree,4,4,4,2,5,2,3,3,3,2,2,1,-20.12143,29.710596
1042,141386,False,Strong Rep,Female,Advanced Degree,4,4,2,3,3,2,3,3,2,3,3,2,50.010715,-49.226967
1043,141387,False,Strong Dem,Male,Some college,2,2,3,2,3,2,2,2,2,2,2,1,-81.89347,-15.140608
1044,141388,False,Strong Dem,Male,Bachelors,2,2,4,2,5,3,1,3,3,2,3,1,-13.184505,77.67162
1045,141389,False,Strong Rep,Female,HS,3,2,3,3,4,2,3,3,2,2,2,2,-4.2283244,10.835321
1046,141391,False,Strong Rep,Male,Bachelors,5,2,2,4,3,2,4,4,2,4,4,3,48.060017,-20.343428
1047,141392,False,Strong Rep,Male,Bachelors,4,4,2,3,4,2,2,2,5,2,3,2,-31.15227,-29.814814
1048,141393,False,Independent,Male,Some college,2,4,3,4,2,3,4,3,1,3,4,3,47.23813,18.89721
1049,141395,False,Strong Dem,Female,Advanced Degree,3,4,4,2,4,2,2,2,3,2,2,1,-67.61983,5.0717573
1050,141396,False,Not strong Rep,Female,Some college,4,4,2,2,3,3,3,3,2,3,3,2,66.469086,1.6073364
1051,141397,False,Not strong Dem,Male,Advanced Degree,2,2,4,2,5,2,1,2,3,2,2,1,-95.66947,-7.5693517
1052,141398,False,Not strong Dem,Male,Bachelors,4,4,4,3,4,2,2,2,2,4,4,2,-9.3148155,-16.679993
1053,141399,False,Not strong Dem,Male,HS,5,4,1,3,3,4,4,4,1,3,4,1,62.728264,38.32946
1054,141400,False,Strong Dem,Female,Some college,4,3,2,2,1,4,4,4,2,4,4,1,69.19445,13.142611
1055,141401,False,Strong Rep,Male,Some college,5,3,4,5,3,1,2,2,1,4,2,3,-19.66439,-65.212975
1056,141402,False,Strong Dem,Female,Some college,3,3,3,2,5,2,4,3,3,3,4,1,-2.1077077,27.730898
1057,141403,False,Not strong Rep,Female,Bachelors,5,2,2,3,3,2,3,3,1,3,3,2,52.250122,-38.992813
1058,141404,False,Strong Rep,Male,HS,5,4,2,2,1,3,3,3,1,2,3,2,63.260376,6.5858397
1059,141405,False,Strong Rep,Female,Bachelors,4,4,2,3,1,3,3,3,2,3,3,2,63.035667,-9.667025
1060,141406,False,Strong Rep,Male,<HS,3,4,3,2,3,2,3,2,2,3,2,2,-4.911878,-81.903854
1061,141407,False,Strong Rep,Female,Some college,4,2,3,2,5,2,3,3,2,2,2,2,6.6777062,4.4776864
1062,141408,False,Strong Dem,Male,HS,5,1,5,5,4,3,2,1,1,4,4,3,8.835224,-36.957813
1063,141409,False,Not strong Dem,Female,<HS,5,4,2,3,3,3,3,3,3,3,3,3,91.442635,-12.621623
1064,141410,False,Lean Rep,Female,Bachelors,5,4,2,2,3,2,4,3,1,4,3,2,32.532703,-39.106724
1065,141411,False,Strong Rep,Male,Bachelors,4,2,3,2,3,2,2,2,1,4,3,1,-13.098247,-11.912199
1066,141413,False,Strong Dem,Male,HS,3,3,4,2,5,2,2,2,3,2,2,1,-93.06783,0.9145642
1067,141414,False,Lean Rep,Female,Advanced Degree,4,2,2,4,3,2,3,3,3,4,3,2,22.434225,-33.52995
1068,141416,False,Independent,Female,Bachelors,4,4,4,4,1,4,4,4,1,4,4,2,77.11894,20.932198
1069,141417,False,Strong Dem,Female,Advanced Degree,3,3,4,2,4,2,3,3,3,2,3,1,-10.641362,43.515385
1070,141418,False,Strong Dem,Male,Advanced Degree,3,4,3,2,5,2,3,3,4,2,3,1,-4.354565,45.813255
1071,141419,False,Lean Rep,Male,Bachelors,4,3,2,3,3,3,4,4,1,4,4,2,76.964096,15.116723
1072,141420,False,Lean Rep,Male,Advanced Degree,5,5,1,3,1,2,2,2,1,3,2,2,3.1613522,-66.69365
1073,141421,False,Not strong Dem,Male,Bachelors,3,3,3,3,3,2,2,3,4,2,2,1,-85.438156,26.161789
1074,141425,False,Strong Dem,Female,<HS,2,2,3,3,4,2,2,2,3,2,3,1,-42.458942,37.116066
1075,141426,False,Strong Rep,Female,Bachelors,4,4,2,2,2,2,3,3,1,4,3,2,42.166416,-40.603855
1076,141427,False,Lean Dem,Male,Some college,3,2,4,2,5,2,2,3,3,1,3,1,-30.131653,65.50688
1077,141428,False,Not strong Dem,Male,Bachelors,3,2,3,2,5,2,2,2,2,2,3,2,-32.712864,-1.611072
1078,141429,False,Strong Dem,Female,Some college,4,4,3,3,5,3,3,3,3,2,3,2,28.635841,66.74109
1079,141430,False,Not strong Rep,Female,Some college,3,2,2,2,4,2,2,2,1,4,2,2,-19.748648,-56.47961
1080,141431,False,Strong Rep,Male,Advanced Degree,5,4,2,2,5,4,4,4,5,2,4,2,56.46823,56.85184
1081,141432,False,Strong Rep,Female,Bachelors,3,2,3,2,5,2,3,2,2,3,3,2,-37.347874,-63.699764
1082,141433,False,Lean Dem,Female,Bachelors,3,3,4,2,5,2,3,3,3,2,3,2,-10.28456,50.751266
1083,141434,False,Not strong Dem,Female,Some college,4,4,4,3,5,2,2,2,2,2,2,2,-50.38901,2.737871
1084,141435,False,Not strong Rep,Male,Bachelors,4,4,1,4,5,3,4,4,1,3,4,2,50.69061,38.43976
1085,141436,False,Not strong Dem,Female,Some college,2,2,4,5,3,2,2,2,1,3,3,2,-40.381626,-12.659984
1086,141437,False,Lean Dem,Female,Some college,2,2,4,2,5,3,2,3,4,2,2,2,-71.75126,35.470592
1087,141438,False,Strong Rep,Female,Bachelors,5,2,4,2,3,2,2,2,3,2,2,2,-54.050552,-58.537876
1088,141439,False,Strong Rep,Male,Bachelors,3,2,3,2,3,2,2,2,2,2,2,2,-57.54815,-44.408096
1089,141441,False,Strong Rep,Female,Some college,3,3,4,4,3,2,3,3,1,4,3,3,22.789112,-8.000352
1090,141442,False,Lean Dem,Female,Advanced Degree,2,2,4,2,4,2,2,2,4,2,2,1,-91.24495,6.6684427
1091,141443,False,Strong Rep,Male,Some college,5,2,2,2,2,3,4,3,1,4,3,2,55.92127,-14.338599
1092,141444,False,Not strong Rep,Female,Some college,5,3,2,3,5,2,4,4,1,3,4,1,21.583862,19.414951
1093,141445,False,Strong Rep,Female,HS,4,2,4,4,4,1,3,2,2,3,2,2,-44.488956,-55.335354
1094,141446,False,Independent,Female,Some college,5,5,1,5,1,4,4,4,3,2,4,4,91.558395,0.4904468
1095,141448,False,Strong Dem,Female,Some college,3,3,3,2,5,2,2,2,4,2,3,1,-38.613586,25.700535
1096,141449,False,Not strong Rep,Female,HS,4,4,3,3,2,2,2,2,1,2,2,2,-23.559942,-44.300587
1097,141451,False,Lean Dem,Female,Bachelors,4,2,4,2,5,2,2,3,4,2,2,1,-76.35564,17.992083
1098,141452,False,Strong Rep,Male,Bachelors,4,2,3,3,3,2,3,3,2,3,3,2,17.9306,-13.853714
1099,141453,False,Strong Rep,Female,HS,5,4,2,2,1,3,4,4,1,3,3,3,55.3366,-27.525763
1100,141454,False,Strong Rep,Female,Some college,3,3,3,3,2,3,2,3,3,2,2,2,-13.475867,14.96294
1101,141455,False,Lean Dem,Female,Advanced Degree,4,4,2,4,3,3,3,3,3,1,3,1,24.477951,53.919422
1102,141456,False,Strong Rep,Female,Some college,5,4,2,2,5,3,3,3,1,4,3,4,67.73824,-2.1356297
1103,141457,False,Strong Rep,Female,Bachelors,4,4,3,2,2,4,3,2,4,2,3,1,19.705202,59.375935
1104,141458,False,Not strong Rep,Female,Advanced Degree,4,4,3,5,4,2,3,2,1,3,3,2,8.538436,-39.341846
1105,141461,False,Lean Dem,Male,Advanced Degree,3,4,3,3,4,4,2,3,4,2,3,1,-1.2192471,63.294933
1106,141462,False,Strong Rep,Male,HS,3,3,1,3,1,2,2,3,5,3,3,2,-28.294714,-32.325413
